game_id,sport,season,season_type,date,as_of_date,away_team_id,home_team_id,status,away_common_opponents,home_common_opponents,away_games_played,home_games_played,away_head_to_head,home_head_to_head,home_advantage,away_last10_form,home_last10_form,away_season_scoring,home_season_scoring,away_travel_km,home_travel_km,away_head_to_head_games,away_head_to_head_avg_scored,away_head_to_head_avg_allowed,home_head_to_head_games,home_head_to_head_avg_scored,home_head_to_head_avg_allowed,away_last10_form_wins,away_last10_form_losses,away_last10_form_otl,away_last10_form_l10_pct,home_last10_form_wins,home_last10_form_losses,home_last10_form_otl,home_last10_form_l10_pct,away_season_scoring_spg,away_season_scoring_sapg,away_season_scoring_gp,home_season_scoring_spg,home_season_scoring_sapg,home_season_scoring_gp,away_common_opponents_opponents,away_common_opponents_games,away_common_opponents_wrf,away_common_opponents_wra,home_common_opponents_opponents,home_common_opponents_games,home_common_opponents_wrf,home_common_opponents_wra,final_away,final_home,actual_total,actual_margin,winner,feature_versions
825108,MLB,2026,regular,2026-03-30,2026-03-30,mlb-det,mlb-ari,final,,,3,3,,,0.35,,,,,481.2,574.9,,,,,,,2,1,0,0.6667,0,3,0,0.0,4.3333,2.3333,3,2.6667,5.3333,3,,,,,,,,,6,9,15,3,mlb-ari,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822836,MLB,2026,regular,2026-03-31,2026-03-31,mlb-col,mlb-tor,final,,,4,4,,,0.35,,,,,0.0,0.0,1,14.0,5.0,1,5.0,14.0,1,3,0,0.25,3,1,0,0.75,5.25,3.75,4,5.25,6.25,4,,,,,,,,,1,5,6,4,mlb-tor,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823077,MLB,2026,regular,2026-03-31,2026-03-31,mlb-nym,mlb-stl,final,,,4,4,,,0.35,,,,,0.0,0.0,1,4.0,2.0,1,2.0,4.0,3,1,0,0.75,2,2,0,0.5,5.5,3.75,4,6.0,6.75,4,,,,,,,,,0,3,3,3,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823158,MLB,2026,regular,2026-03-31,2026-03-31,mlb-nyy,mlb-sea,final,,,4,5,,,0.35,,,,,0.0,0.0,1,1.0,2.0,1,2.0,1.0,3,1,0,0.75,3,2,0,0.6,3.5,0.75,4,4.8,2.8,5,,,,,,,,,5,0,5,-5,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823322,MLB,2026,regular,2026-03-31,2026-03-31,mlb-sf,mlb-sd,final,,,4,4,,,0.35,,,,,0.0,0.0,1,3.0,2.0,1,2.0,3.0,1,3,0,0.25,1,3,0,0.25,1.0,3.75,4,2.25,4.0,4,,,,,,,,,9,3,12,-6,mlb-sf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823485,MLB,2026,regular,2026-03-31,2026-03-31,mlb-wsh,mlb-phi,final,,,4,4,,,0.35,,,,,0.0,0.0,1,13.0,2.0,1,2.0,13.0,3,1,0,0.75,1,3,0,0.25,7.75,4.75,4,3.5,7.25,4,,,,,,,,,2,3,5,1,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823807,MLB,2026,regular,2026-03-31,2026-03-31,mlb-tb,mlb-mil,final,,,4,4,,,0.35,,,,,0.0,0.0,1,3.0,2.0,1,2.0,3.0,2,2,0,0.5,3,1,0,0.75,6.5,6.0,4,7.75,3.25,4,,,,,,,,,2,6,8,4,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823888,MLB,2026,regular,2026-03-31,2026-03-31,mlb-cws,mlb-mia,final,,,4,4,,,0.35,,,,,0.0,0.0,1,9.0,4.0,1,4.0,9.0,1,3,0,0.25,3,1,0,0.75,4.75,8.25,4,3.5,4.0,4,,,,,,,,,2,9,11,7,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823969,MLB,2026,regular,2026-03-31,2026-03-31,mlb-cle,mlb-lad,final,,,5,4,,,0.35,,,,,0.0,0.0,1,4.0,2.0,1,2.0,4.0,3,2,0,0.6,3,1,0,0.75,3.4,4.8,5,4.5,3.0,4,,,,,,,,,1,4,5,3,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824212,MLB,2026,regular,2026-03-31,2026-03-31,mlb-bos,mlb-hou,final,,,4,5,,,0.35,,,,,0.0,0.0,1,1.0,8.0,1,8.0,1.0,1,3,0,0.25,3,2,0,0.6,2.75,4.25,4,6.0,5.2,5,,,,,,,,,2,9,11,7,mlb-hou,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824537,MLB,2026,regular,2026-03-31,2026-03-31,mlb-pit,mlb-cin,final,,,4,4,,,0.35,,,,,0.0,0.0,1,0.0,2.0,1,2.0,0.0,1,3,0,0.25,3,1,0,0.75,3.25,5.0,4,2.75,2.5,4,,,,,,,,,8,3,11,-5,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824699,MLB,2026,regular,2026-03-31,2026-03-31,mlb-laa,mlb-chc,final,,,5,4,,,0.35,,,,,0.0,0.0,1,2.0,7.0,1,7.0,2.0,2,3,0,0.4,2,2,0,0.5,5.4,5.8,5,6.0,5.0,4,,,,,,,,,2,0,2,-2,mlb-laa,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824861,MLB,2026,regular,2026-03-31,2026-03-31,mlb-tex,mlb-bal,final,,,4,4,,,0.35,,,,,0.0,0.0,1,5.0,2.0,1,2.0,5.0,3,1,0,0.75,2,2,0,0.5,5.25,3.5,4,3.25,4.0,4,,,,,,,,,8,5,13,-3,mlb-tex,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824942,MLB,2026,regular,2026-03-31,2026-03-31,mlb-ath,mlb-atl,final,,,4,4,,,0.35,,,,,0.0,0.0,1,0.0,4.0,1,4.0,0.0,0,4,0,0.0,3,1,0,0.75,2.75,5.0,4,4.25,1.5,4,,,,,,,,,5,2,7,-3,mlb-ath,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825107,MLB,2026,regular,2026-03-31,2026-03-31,mlb-det,mlb-ari,final,,,4,4,,,0.35,,,,,0.0,0.0,1,6.0,9.0,1,9.0,6.0,2,2,0,0.5,1,3,0,0.25,4.75,4.0,4,4.25,5.5,4,,,,,,,,,5,7,12,2,mlb-ari,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822835,MLB,2026,regular,2026-04-01,2026-04-01,mlb-col,mlb-tor,final,,,5,5,,,0.35,,,,,0.0,0.0,2,7.5,5.0,2,5.0,7.5,1,4,0,0.2,4,1,0,0.8,4.4,4.0,5,5.2,5.2,5,,,,,,,,,2,1,3,-1,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823078,MLB,2026,regular,2026-04-01,2026-04-01,mlb-nym,mlb-stl,final,,,5,5,,,0.35,,,,,0.0,0.0,2,2.0,2.5,2,2.5,2.0,3,2,0,0.6,3,2,0,0.6,4.4,3.6,5,5.4,5.4,5,,,,,,,,,1,2,3,1,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823157,MLB,2026,regular,2026-04-01,2026-04-01,mlb-nyy,mlb-sea,final,,,5,6,,,0.35,,,,,0.0,0.0,2,3.0,1.0,2,1.0,3.0,4,1,0,0.8,3,3,0,0.5,3.8,0.6,5,4.0,3.1667,6,,,,,,,,,5,3,8,-2,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823321,MLB,2026,regular,2026-04-01,2026-04-01,mlb-sf,mlb-sd,final,,,5,5,,,0.35,,,,,0.0,0.0,2,6.0,2.5,2,2.5,6.0,2,3,0,0.4,1,4,0,0.2,2.6,3.6,5,2.4,5.0,5,,,,,,,,,1,7,8,6,mlb-sd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823483,MLB,2026,regular,2026-04-01,2026-04-01,mlb-wsh,mlb-phi,final,,,5,5,,,0.35,,,,,0.0,0.0,2,7.5,2.5,2,2.5,7.5,3,2,0,0.6,2,3,0,0.4,6.6,4.4,5,3.4,6.2,5,,,,,,,,,5,6,11,1,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823806,MLB,2026,regular,2026-04-01,2026-04-01,mlb-tb,mlb-mil,final,,,5,5,,,0.35,,,,,0.0,0.0,2,2.5,4.0,2,4.0,2.5,2,3,0,0.4,4,1,0,0.8,5.6,6.0,5,7.4,3.0,5,,,,,,,,,2,8,10,6,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823889,MLB,2026,regular,2026-04-01,2026-04-01,mlb-cws,mlb-mia,final,,,5,5,,,0.35,,,,,0.0,0.0,2,5.5,6.5,2,6.5,5.5,1,4,0,0.2,4,1,0,0.8,4.2,8.4,5,4.6,3.6,5,,,,,,,,,0,10,10,10,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823970,MLB,2026,regular,2026-04-01,2026-04-01,mlb-cle,mlb-lad,final,,,6,5,,,0.35,,,,,0.0,0.0,2,2.5,3.0,2,3.0,2.5,3,3,0,0.5,4,1,0,0.8,3.0,4.6667,6,4.4,2.6,5,,,,,,,,,4,1,5,-3,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824136,MLB,2026,regular,2026-04-01,2026-04-01,mlb-min,mlb-kc,final,,,4,4,,,0.35,,,,,0.0,0.0,1,1.0,3.0,1,3.0,1.0,1,3,0,0.25,2,2,0,0.5,3.0,3.5,4,2.25,3.5,4,,,,,,,,,9,13,22,4,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824211,MLB,2026,regular,2026-04-01,2026-04-01,mlb-bos,mlb-hou,final,,,5,6,,,0.35,,,,,0.0,0.0,2,1.5,8.5,2,8.5,1.5,1,4,0,0.2,4,2,0,0.6667,2.6,5.2,5,6.5,4.6667,6,,,,,,,,,4,6,10,2,mlb-hou,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824536,MLB,2026,regular,2026-04-01,2026-04-01,mlb-pit,mlb-cin,final,,,5,5,,,0.35,,,,,0.0,0.0,2,4.0,2.5,2,2.5,4.0,2,3,0,0.4,3,2,0,0.6,4.2,4.6,5,2.8,3.6,5,,,,,,,,,8,3,11,-5,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824698,MLB,2026,regular,2026-04-01,2026-04-01,mlb-laa,mlb-chc,final,,,6,5,,,0.35,,,,,0.0,0.0,2,2.0,3.5,2,3.5,2.0,3,3,0,0.5,2,3,0,0.4,4.8333,4.8333,6,4.8,4.4,5,,,,,,,,,2,6,8,4,mlb-chc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824860,MLB,2026,regular,2026-04-01,2026-04-01,mlb-tex,mlb-bal,final,,,5,5,,,0.35,,,,,0.0,0.0,2,6.5,3.5,2,3.5,6.5,4,1,0,0.8,2,3,0,0.4,5.8,3.8,5,3.6,4.8,5,,,,,,,,,3,8,11,5,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824940,MLB,2026,regular,2026-04-01,2026-04-01,mlb-ath,mlb-atl,final,,,5,5,,,0.35,,,,,0.0,0.0,2,2.5,3.0,2,3.0,2.5,1,4,0,0.2,3,2,0,0.6,3.2,4.4,5,3.8,2.2,5,,,,,,,,,1,5,6,4,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825106,MLB,2026,regular,2026-04-01,2026-04-01,mlb-det,mlb-ari,final,,,5,5,,,0.35,,,,,0.0,0.0,2,5.5,8.0,2,8.0,5.5,2,3,0,0.4,2,3,0,0.4,4.8,4.6,5,4.8,5.4,5,,,,,,,,,0,1,1,1,mlb-ari,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823242,MLB,2026,regular,2026-04-02,2026-04-02,mlb-nym,mlb-sf,final,,,6,6,,,0.35,,,,,2800.5,737.1,,,,,,,3,3,0,0.5,2,4,0,0.3333,3.8333,3.3333,6,2.3333,4.1667,6,,,,,,,,,2,7,9,5,mlb-sf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824133,MLB,2026,regular,2026-04-02,2026-04-02,mlb-min,mlb-kc,final,,,5,5,,,0.35,,,,,0.0,0.0,2,5.0,8.0,2,8.0,5.0,1,4,0,0.2,3,2,0,0.6,4.2,5.4,5,4.4,4.6,5,,,,,,,,,5,1,6,-4,mlb-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825105,MLB,2026,regular,2026-04-02,2026-04-02,mlb-atl,mlb-ari,final,,,6,6,,,0.35,,,,,2546.9,0.0,,,,,,,4,2,0,0.6667,3,3,0,0.5,4.0,2.0,6,4.1667,4.5,6,,,,,,,,,17,2,19,-15,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822758,MLB,2026,regular,2026-04-03,2026-04-03,mlb-lad,mlb-wsh,final,,,6,6,,,0.35,,,,,3693.7,195.5,,,,,,,4,2,0,0.6667,3,3,0,0.5,3.8333,2.8333,6,6.3333,4.6667,6,,,,,,,,,13,6,19,-7,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822919,MLB,2026,regular,2026-04-03,2026-04-03,mlb-cin,mlb-tex,final,,,6,6,,,0.35,,,,,1332.7,1973.2,,,,,,,3,3,0,0.5,4,2,0,0.6667,2.8333,4.3333,6,5.3333,4.5,6,,,,,,,,,5,3,8,-2,mlb-cin,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823240,MLB,2026,regular,2026-04-03,2026-04-03,mlb-nym,mlb-sf,final,,,7,7,,,0.35,,,,,0.0,0.0,1,2.0,7.0,1,7.0,2.0,3,4,0,0.4286,3,4,0,0.4286,3.5714,3.8571,7,3.0,3.8571,7,,,,,,,,,10,3,13,-7,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823406,MLB,2026,regular,2026-04-03,2026-04-03,mlb-bal,mlb-pit,final,,,6,6,,,0.35,,,,,316.4,412.8,,,,,,,3,3,0,0.5,3,3,0,0.5,4.3333,4.5,6,4.8333,4.3333,6,,,,,,,,,4,5,9,1,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823568,MLB,2026,regular,2026-04-03,2026-04-03,mlb-mia,mlb-nyy,final,,,6,6,,,0.35,,,,,1771.6,3865.6,,,,,,,5,1,0,0.8333,5,1,0,0.8333,5.5,3.0,6,4.0,1.0,6,,,,,,,,,2,8,10,6,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823732,MLB,2026,regular,2026-04-03,2026-04-03,mlb-tb,mlb-min,final,,,6,6,,,0.35,,,,,476.6,666.8,,,,,,,2,4,0,0.3333,2,4,0,0.3333,5.0,6.3333,6,4.3333,4.6667,6,,,,,,,,,4,10,14,6,mlb-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824056,MLB,2026,regular,2026-04-03,2026-04-03,mlb-sea,mlb-laa,final,,,7,7,,,0.35,,,,,1578.0,2786.4,,,,,,,3,4,0,0.4286,3,4,0,0.4286,3.8571,3.4286,7,4.4286,5.0,7,,,,,,,,,3,1,4,-2,mlb-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824299,MLB,2026,regular,2026-04-03,2026-04-03,mlb-stl,mlb-det,final,,,6,6,,,0.35,,,,,731.6,2715.2,,,,,,,4,2,0,0.6667,2,4,0,0.3333,4.8333,4.6667,6,4.0,4.0,6,,,,,,,,,0,4,4,4,mlb-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824377,MLB,2026,regular,2026-04-03,2026-04-03,mlb-phi,mlb-col,final,,,6,6,,,0.35,,,,,2535.1,2160.2,,,,,,,3,3,0,0.5,2,4,0,0.3333,3.8333,6.0,6,4.0,3.5,6,,,,,,,,,10,1,11,-9,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824458,MLB,2026,regular,2026-04-03,2026-04-03,mlb-chc,mlb-cle,final,,,6,7,,,0.35,,,,,497.9,3290.3,,,,,,,3,3,0,0.5,4,3,0,0.5714,5.0,4.0,6,3.1429,4.1429,7,,,,,,,,,1,4,5,3,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824621,MLB,2026,regular,2026-04-03,2026-04-03,mlb-tor,mlb-cws,postponed,,,6,6,,,0.35,,,,,702.5,1909.9,,,,,,,4,2,0,0.6667,1,5,0,0.1667,4.5,4.6667,6,3.5,8.6667,6,,,,,,,,,4,5,9,1,mlb-cws,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824621,MLB,2026,regular,2026-04-03,2026-04-03,mlb-tor,mlb-cws,final,,,6,6,,,0.35,,,,,702.5,1909.9,,,,,,,4,2,0,0.6667,1,5,0,0.1667,4.5,4.6667,6,3.5,8.6667,6,,,,,,,,,4,5,9,1,mlb-cws,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824786,MLB,2026,regular,2026-04-03,2026-04-03,mlb-sd,mlb-bos,final,,,6,6,,,0.35,,,,,4147.0,2577.0,,,,,,,2,4,0,0.3333,1,5,0,0.1667,3.1667,4.3333,6,2.8333,5.3333,6,,,,,,,,,2,5,7,3,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825026,MLB,2026,regular,2026-04-03,2026-04-03,mlb-hou,mlb-ath,final,,,7,6,,,0.35,,,,,2587.4,3340.4,,,,,,,5,2,0,0.7143,1,5,0,0.1667,6.4286,4.5714,7,2.8333,4.5,6,,,,,,,,,4,11,15,7,mlb-ath,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825103,MLB,2026,regular,2026-04-03,2026-04-03,mlb-atl,mlb-ari,final,,,7,7,,,0.35,,,,,0.0,0.0,1,17.0,2.0,1,2.0,17.0,5,2,0,0.7143,3,4,0,0.4286,5.8571,2.0,7,3.8571,6.2857,7,,,,,,,,,2,0,2,-2,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822757,MLB,2026,regular,2026-04-04,2026-04-04,mlb-lad,mlb-wsh,final,,,7,7,,,0.35,,,,,0.0,0.0,1,13.0,6.0,1,6.0,13.0,5,2,0,0.7143,3,4,0,0.4286,5.1429,3.2857,7,6.2857,5.8571,7,,,,,,,,,10,5,15,-5,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822920,MLB,2026,regular,2026-04-04,2026-04-04,mlb-cin,mlb-tex,final,,,7,7,,,0.35,,,,,0.0,0.0,1,5.0,3.0,1,3.0,5.0,4,3,0,0.5714,4,3,0,0.5714,3.1429,4.1429,7,5.0,4.5714,7,,,,,,,,,2,0,2,-2,mlb-cin,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823239,MLB,2026,regular,2026-04-04,2026-04-04,mlb-nym,mlb-sf,final,,,8,8,,,0.35,,,,,0.0,0.0,2,6.0,5.0,2,5.0,6.0,4,4,0,0.5,3,5,0,0.375,4.375,3.75,8,3.0,4.625,8,,,,,,,,,9,0,9,-9,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823404,MLB,2026,regular,2026-04-04,2026-04-04,mlb-bal,mlb-pit,final,,,7,7,,,0.35,,,,,0.0,0.0,1,4.0,5.0,1,5.0,4.0,3,4,0,0.4286,4,3,0,0.5714,4.2857,4.5714,7,4.8571,4.2857,7,,,,,,,,,2,3,5,1,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823569,MLB,2026,regular,2026-04-04,2026-04-04,mlb-mia,mlb-nyy,final,,,7,7,,,0.35,,,,,0.0,0.0,1,2.0,8.0,1,8.0,2.0,5,2,0,0.7143,6,1,0,0.8571,5.0,3.7143,7,4.5714,1.1429,7,,,,,,,,,7,9,16,2,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823730,MLB,2026,regular,2026-04-04,2026-04-04,mlb-tb,mlb-min,final,,,7,7,,,0.35,,,,,0.0,0.0,1,4.0,10.0,1,10.0,4.0,2,5,0,0.2857,3,4,0,0.4286,4.8571,6.8571,7,5.1429,4.5714,7,,,,,,,,,7,1,8,-6,mlb-tb,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824054,MLB,2026,regular,2026-04-04,2026-04-04,mlb-sea,mlb-laa,final,,,8,8,,,0.35,,,,,0.0,0.0,1,3.0,1.0,1,1.0,3.0,4,4,0,0.5,3,5,0,0.375,3.75,3.125,8,4.0,4.75,8,,,,,,,,,0,1,1,1,mlb-laa,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824132,MLB,2026,regular,2026-04-04,2026-04-04,mlb-mil,mlb-kc,final,,,6,6,,,0.35,,,,,702.1,0.0,,,,,,,5,1,0,0.8333,3,3,0,0.5,7.5,2.8333,6,3.8333,4.6667,6,,,,,,,,,5,2,7,-3,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824134,MLB,2026,regular,2026-04-04,2026-04-04,mlb-mil,mlb-kc,postponed,,,6,6,,,0.35,,,,,702.1,0.0,,,,,,,5,1,0,0.8333,3,3,0,0.5,7.5,2.8333,6,3.8333,4.6667,6,,,,,,,,,2,8,10,6,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824134,MLB,2026,regular,2026-04-04,2026-04-04,mlb-mil,mlb-kc,final,,,6,6,,,0.35,,,,,702.1,0.0,,,,,,,5,1,0,0.8333,3,3,0,0.5,7.5,2.8333,6,3.8333,4.6667,6,,,,,,,,,2,8,10,6,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
